ID-Lattes	Título	Ano	DOI	Veículo	ISSN	Volume	Fascículo	Serie	P-inicial	P-final	Palavras-chave	Autores	Quantidade-autores
5736078976141563	As Cinco Forças da Amizade, Contato, Aprendizado, Cooperação e Competição como Campo de Força Estratégica de Redes: um estudo no setor de calçados e bolsas	2015		Revista de Ciências da Administração	21758077	17		42	38	50	['Cinco Forças', 'redes', 'Arranjos produtivos locais']	GONÇALVES, C. A.; LEBARCK, F. V.; MUYLDER, C. F.	3
5736078976141563	Parcerias entre Estado e Organizações do Terceiro Setor: Perspectivas e Desafios em dois Hospitais de Belo Horizonte e Brasília	2015		Administração Pública e Gestão Social	21755787	7		4	187	196	['Parcerias Estado e Terceiro Setor', 'Desafios nas Parcerias Interorganizacionais', 'Gestão no Setor da Saúde']	ABDALA, D. O. S.; ASSIS, L. B.; GONÇALVES, C. A.; ABDALA, R. A.	4
5736078976141563	Capacidades como Condição Necessária Sed Non Sufficiens para Gestao da Carteira de Alianças Estratégicas - O caso EMBRAPA	2014		Revista Gestão & Tecnologia	21776652	14		02	23		[]	MILAGRES, R. M.; REZENDE, O.; GONÇALVES, C. A.	3
5736078976141563	Aplicabilidade da Teoria do Caos à Organizações	2014		Gestão e Sociedade (UFMG)	19805756	8		19	518		['Teoria do Caos', 'Controle de Rupturas', 'Ponto de Bifurcação', 'Sistema dinamico', 'Caos de Ruptura']	VIEIRA, E. J.; MARTINS, H. C.; GONÇALVES, C. A.	3
5736078976141563	Componentes Estruturais e Conjuntos Parcimoniosos na Explicação do Desempenho Organizacional: Um Estudo nos Setores da Indústria e Serviço	2013		Revista Iberoamericana de Estratégia	21760756	12		13	66	92	['Desempenho organizacional', 'Fatores gerenciais', 'Fatores Ambientais', 'ACQ']	GONÇALVES, C. A.; FERREIRA, R. F. C.; GONCALVES, C.; DIAS, Alexandre Teixeira.	4
5736078976141563	UMA CONCEPÇÃO PRAGMÁTICA DE RACIONALIDADE PARA A ADMINISTRAÇÃO	2013	10.14210/alcance.v20n2.p156-169	Alcance (UNIVALI) (Cessou em 2007)	14132591	20		2	156		['Racionalidade Moderna', 'Racionalidade Pós-moderna', 'Racionalidade Pragmática', 'Teoria da Organização']	GONÇALVES, CARLOS ALBERTO; AMÂNCIO, Jessé Alves; GONÇALVES, MARCIO AUGUSTO; MUNIZ, Reynaldo Maia	4
5736078976141563	A APLICAÇÃO DA FENOMENOLOGIA NOS ESTUDOS ORGANIZACIONAIS NO BRASIL	2012	10.13058/raep.2012.v13n2.92	Administração: Ensino e Pesquisa (RAEP)	21776083	13		2	269	300	['Fenomenologia', 'Metodologia', 'Estudos organizacionais']	SILVEIRA, ROGÉRIO ZANON DA; GUERRA, ANA CAROLINA; GONÇALVES, CARLOS ALBERTO	3
5736078976141563	Gestão do Conhecimento Orientado para a Estratégia de Inovação de Produtos Tecnológicos: o caso da Invent Vision	2012		RAI : Revista de Administração e Inovação	18092039	9		4	153		['gestão do conhecimento', 'Inovação', 'Estudo de Caso Descritivo']	OLIVEIRA, P. H.; GONÇALVES, C. A.; PAULA, E. A. M.; SANTOS, K. A.	4
5736078976141563	Visão Baseada em Recursos da Empresa, Inteligência Competitiva e Balance Scorecard: em Busca da Vantagem Competitiva Sustentável	2010		Revista de Ciências da Administração	21758077	12		28	60		['Visão Baseada em Recursos', 'Inteligência Competitiva', 'Balanced Scorecard', 'Abordagem Integrada']	OLIVEIRA, P. H.; GONÇALVES, C. A.; PAULA, E. A. M.	3
5736078976141563	Fórum e Empreendedorismo e Gestão de PNE	2010		Gestão & Planejamento (Salvador)	15169103	11		2	297	315	['Redes de Pequenas e Médias Empresas', 'Teoria dos Stakeholders', 'Governança gestora']	PARDINI, D. J.; ALVES, P. S. M.; GONÇALVES, C. A.	3
5736078976141563	A Inovação e o Design Estético na Geração de Capacidades Dinâmicas: um Estudo de Caso Btob	2009		Revista Gestão & Tecnologia	21776652	9		2	1	21	['Inovação', 'Curva de Aprendizagem', 'Marketing Estético']	BRANDAO, E. A.; MUNIZ, R. M.; GONÇALVES, C. A.	3
5736078976141563	Uma Proposta de Avaliação para o Investimento Social Privado	2007		RGSA: Revista de Gestão Social e Ambiental	1981982X	1		2	22	40	['Investimento Social Privado']	COELHO, M. Q.; GONÇALVES, C. A.	2
5736078976141563	A theoretical and methodological framework for analyzing structural and relational aspects of diffusion of innovations among organizations	2015		Revista Gestão & Tecnologia	21776652	15		3	5	28	['Diffusion of innovations', 'Innovation management', 'Organization for innovation', 'Supply chain']	SANTOS, P. F. A. A.; GONÇALVES, C. A.; AFONSO, T.	3
5736078976141563	Evaluation of Non-Formal environmental education trining progrma for industrial workers applied to cleaner production in Brazil	2016		European Journal of Business and Social Sciences	2235767X	4		12	25	45	['Environmental Education', 'Cleaner Production', 'Waste Minimization', 'Environmental Indicators']	RIBEIRO, L. V. S.; GONÇALVES, C. A.	2
5736078976141563	The Resource-Based Theory And Its Adherence To A Superior Performance Strategy: An Analysis In Small Companies In Brazil	2016		Corporate Ownership & Control (Print)	17279232	13		3	434	444	['Resources Based View', 'Strategy', 'Micro and Small Enterprises']	ZICA, R. M. F.; GONÇALVES, C. A.; MARTINS, H. C.; GONÇALVES, M. A.	4
5736078976141563	Sensorial Marketing and Neuroscience: Neuroscience Contributions to the Marketing Field	2016		International Business Management	19935250	10		9	1672	1678	['Sensory Marketing', 'Neuroscience', 'Neuromarketing', 'Physiological responses']	MENEZES, R. G.; GONÇALVES, C. A.; MUYLDER, C. F.	3
5736078976141563	Building Strategic Alliances between Buyer-Supplier in Mining Operations: Analysis in the Industry Competition Context	2016		Business Management Dynamics	20477031	5		10	26	41	['Buyer-Supplier transactions', 'Buyer and Supplier', 'Strategic Alliances', 'Maturity Model']	CAMILO, R. D.; GONÇALVES, C. A.; PARDINI, D. J.	3
5736078976141563	Construindo alianças estratégicas para a produção na sétima arte: um estudo multicasos em produtoras cinematográficas brasileiras	2016	10.5902/1983465917993	Revista de Administração da UFSM	19834659	8		4	561	579	['Indústria cinematográfica', 'alianças estratégicas', 'Produção de filme', 'Sétima arte']	GONÇALVES, CARLOS ALBERTO; SILVA, EVERTON RODRIGUES; LOPES, DANIEL PAULINO TEIXEIRA	3
5736078976141563	A Prática da Estratégia numa Empresa de Pequeno Porte: uma abordagem baseada nas micro atividades	2016	10.21714/19-82-25372016v10n2p5468	Revista da Micro e Pequena Empresa (FACCAMP)	19822537	10		2	54	68	['Estratégia como prática', 'Microatividade', 'strategizing', 'Práxis Etratégica', 'Optimize']	CARNICELLI, LAÍS; RODRIGUES DA SILVA, EVERTON; GONÇALVES, CARLOS ALBERTO	3
5736078976141563	Internacionalização de Micro, Pequenas e Médias Empresas: uma avaliação sobre o processo decisório estratégico	2016		REGEPE - Revista de Empreendedorismo e Gestão de Pequenas Empresas	23162058	5		3	30	58	['Internacionalização', 'Processo Decisório', 'Processo estratégico', 'Micro & Small Enterprises']	ZICA, R. M. F.; GONÇALVES, C. A.; MARTINS, H. C.	3
5736078976141563	STRATQUAL: MEASURING THE DENSITY OF THE STRATEGIC MANAGEMENT DELIBERATE PROCESS IN MICRO AND SMALL COMPANIES PERFORMANCE	2017	10.22495/cocv14i2art3	Corporate Ownership & Control (Print)	17279232	14		2	30	43	['Stratqual', 'strategic management', 'Strategic Performance', 'Micro and Small Enterprises']	FILHO, CID GONÇALVES; GONÇALVES, CARLOS ALBERTO; LOPES, VERA HELENA; SANTOS, MARCOS FERREIRA	4
5736078976141563	Disclosure of Relevant Acts or Facts: A Study of Brazilian Companies Issuing American Deposit Receipts ? Adrs at American Stock Exchanges	2017		Archives of Business Research	20547404	5		1	135	148	['Corporate Governance', 'ADR', 'American Depositary Receipts', 'Relevant organizational information']	LOURES, L. L.; GONÇALVES, C. A.; PARDINI, D. J.	3
5736078976141563	PRACTICE GENEALOGY AND ITS IMPLICATIONS FOR STRATEGY AS PRACTICE	2016	10.1590/1678-69712016/administracao.v17n4p130-152	RAM. Revista de Administração Mackenzie (Online)	16786971	17		4	130	152	['Agência', 'Estratégia como prática', 'Ontologia Organizacional', 'teoria da prática', 'Prática']	SILVA, EVERTON RODRIGUES DA; GONÇALVES, CARLOS ALBERTO	2
5736078976141563	Relações entre Dimensões da Experiência, Satisfação, Recomendação e Intenção de Retornar: a Percepção de Participantes de Evento Cultural	2016		Podium: sport, leisure and tourism review	2316932X	5		2	15		['Experiência de consumo', 'Satisfação do consumidor', 'Intenção de retorno', 'Recomendação boca a boca']	LUBUONO, R.; GOSLING, M. S.; GONÇALVES, C. A.; MEDEIROS, S. A.	4
5736078976141563	Análise Comparativa de Redes Hospitalares: Diferenças entre o Público ? Privado	2017		Revista Iberoamericana de Estratégia	21760756	16		01	54	68	['Análise de Redes', 'Redes Cooperativas', 'hospitais', 'Aprendizado relacional']	GONÇALVES, C. A.; FERREIRA, R. F. C.; COSTA, B. K.	3
5736078976141563	Perspectivas Teóricas do Mainstream da Administração Estratégica: Uma Meta-Síntese	2017		Revista Inteligência Competitiva	2236210X	7		01	154	182	['Administração estratégica', 'Meta Análise', 'Perspectivas Teóricas']	FREITAS, J. S.; MUDRIK, J. T.; GUERRA, P. V.; CHENG, L. C.; GONÇALVES, C. A.	5
5736078976141563	Possibilidades de incorporação da análise crítica do discurso de Norman Fairclough no estudo das organizações	2017	10.1590/1679-395132088	Cadernos EBAPE.BR (FGV)	16793951	15		1	1	20	['Ideologia', 'Organizações', 'Análise Crítica do Discurso']	SILVA, EVERTON RODRIGUES DA; GONÇALVES, CARLOS ALBERTO	2
5736078976141563	Neurociencia do Consumidor e Neuromarketing: Potencial de adoção teorica com a aplicação dos métodos e técnicas em neurociencia	2017		REMARK. REVISTA BRASILEIRA DE MARKETING	21775184	16		4	1	15	['Consumer Neuroscience', 'Neuroscience', 'Neuromarketing']	SHIGAKI, H. B.; GONÇALVES, C. A.; SANTOS, C. P. V.	3
5736078976141563	Desempenho Organizacional: Integração do Modelo Valor, Raridade, Imitabilidade e Organização com a Gestão de Projetos	2017	10.21714/1984-3925_2017v20n2a5	CONTABILIDADE, GESTÃO E GOVERNANÇA	19843925	20		2	252	275	['Desempenho organizacional', 'Administração estratégica', 'Visão Baseada em Recursos']	REZENDE OLIVEIRA, RONIELTON; GONCALVES, CARLOS ALBERTO; CORDEIRO MARTINS, HENRIQUE	3
5736078976141563	Social Networks, Social Capital and Performance: a study with Brazilian Dairy Cooperatives	2017		Revista de Ciências da Admistração	21758077	19		48	38	53	['Cooperatives Networks', 'Social networkes', 'Social Capital']	TANA, W.; MESQUITA, J. M. C.; GONÇALVES, C. A.; MARTINS, Henrique Cordeiro	4
5736078976141563	Assessing Health Organizational Culture Based on the Competing Values Framework	2017		INTERNATIONAL BUSINESS MANAGEMENT	19935250	11		11	1786	1794	['Competing Values Framework', 'Organizational Culture', 'Health Organizations', 'Culture Change', 'Operation', 'Hierarchical Culture']	MELO, J. M. C. E.; SILVA, J. T. M.; DIAS, A. T.; La FALCE, J. L.; GONÇALVES, C. A.; GONÇALVES, M. A.; SOUZA, L. C.	7
5736078976141563	Strategic Implementation: An Analysis From Routines	2015		AUSTRALIAN JOURNAL OF BASIC AND APPLIED SCIENCES	19918178	9		23	35	47	['Routines', 'strategic implementation', 'Strategy as practice', 'pattern of behavior']	MILAGRES, Rosileia; REZENDE, O.; GONÇALVES, C. A.	3
5736078976141563	Adapting the roadmapping approach to science-intensive organizations: Lessons from a drug development program for neglected diseases	2018	10.1016/j.jengtecman.2018.01.006	JOURNAL OF ENGINEERING AND TECHNOLOGY MANAGEMENT	09234748	47			-		['Roadmapping', 'Innovation in science-intensive organizations', 'Drug discovery and development', 'Neglected diseases']	FREITAS, JONATHAN SIMÕES; BAGNO, RAONI BARROS; BERTOLLO, CARYNE MARGOTTO; ALVES, TÂNIA MARIA DE ALMEIDA; ZANI, CARLOS LEOMAR; CHENG, Lin Chih; GONÇALVES, CARLOS ALBERTO	7
5736078976141563	Métodos Ágeis Sob a Ótica da Informação	2017	10.5433/1981-8920.2017v22n3p178	Informação & Informação (Online)	19818920	22		3	178		['Métodos ágeis', 'Inovação de processo', 'Revisão sistemática de literatura']	ALVES, EDER JUNIOR; GONÇALVES, CARLOS ALBERTO; BAX, MARCELLO PEIXOTO	3
5736078976141563	Análise Comparativa Qualitativa como Método de Pesquisa em Administração: uma Re- visão Sistemática de Literatura	2017		Métodos e Pesquisa em Administração	25253867	2		2	4	18	['Administração', 'Método de Pesquisa', 'Análise Comparativa']	ALVES, E. J.; GONÇALVES, C. A.	2
5736078976141563	COMPLEXITY THEORY IN ORGANIZATIONS	2017	10.3738/1982.2278.2795	NUCLEUS (ITUVERAVA. IMPRESSO)	16786602	14		2	121	138	['Teoria da Complexidade', 'Sistema não linear', 'Sistema dinamico', 'Turbulência']	VIEIRA, ERNESTO JOSE; GONÇALVES, CARLOS ALBERTO	2
5736078976141563	Estratégias Competitivas e o Nível de Foco Estratégico: análise de pequenos varejistas de alimentos do Parque Mambucaba	2018		OBSERVATORIO DE LA ECONOMÍA LATINOAMERICANA	16968352	1		1	1	15	['Estratégia', 'Níveis Estratégicos', 'Competitividade', 'Varejistas', 'Supermercados']	SCATULINO, P. L. S.; AVELAR, K. M.; GONÇALVES, C. A.	3
5736078976141563	Os Papéis dos Agentes de Suporte a Empresas de Base Tecnológica	2018		RAC. REVISTA DE ADMINISTRAÇÃO CONTEMPORÂNEA (ONLINE)	19827849	22		2	201	225	['incubadoras de empresas', 'aceleradoras de empresas', 'Parques Tecnológicos', 'Empresas de Base Tecnológica', 'agentes de suporte à inovação']	SILVA, S. E.; GONÇALVES, C. A.; SILVA, J. R.; VENANCIO, A. I. O.	4
5736078976141563	Eficiência em Inteligência Competitiva com aplicação da Análise Envoltória de Dados (DEA): um estudo na Indústria Digital	2018		REVISTA INTELIGÊNCIA COMPETITIVA	2236210X	8		1	200	226	[]	OLIVEIRA, P. H.; GONÇALVES, C. A.; SILVA, C. M. D.	3
5736078976141563	Inteligência Competitiva e Capacidade de Inovação: Uma análise de uma indústria de classe mundial no setor automotivo de veículos pesados	2018		PERSPECTIVAS EM CIÊNCIA DA INFORMAÇÃO (IMPRESSO)	14139936	24		2018	20	30	[]	FREDERICO VIDIGAL; GONÇALVES, C. A.; JOAQUIM RAMOS SILVA	3
5736078976141563	Methodological roadmapping: a study of centering resonance analysis	2018	10.1108/rausp-04-2018-005	RAUSP Management Journal	25310488	53		3	459	475	['Centering Resonance Analysis (CRA)', 'Methodological roadmapping', 'Methodological innovation']	FREITAS, JONATHAN SIMÕES; FERREIRA, JÉSSICA CASTILHO ANDRADE; CAMPOS, ANDRÉ AZEVEDO RENNÓ; MELO, JÚLIO CÉZAR FONSECA DE; CHENG, Lin Chih; GONÇALVES, CARLOS ALBERTO	6
5736078976141563	PROJECT PORTFOLIO PRIORITIZATION FRAMEWORK - CASE STUDY APPLIED AT A BRAZILIAN SEMICONDUCTOR SUBSIDIARY	2018		IBEROAMERICAN JOURNAL OF PROJECT MANAGEMEN (ONLINE)	23469161	9		1	55		['Strategic Project Portfolio Management', 'Balanced Scorecard', 'Data Envelopement Analysis', 'Project Evaluation', 'Stakeholders']	ALVES, E. J.; GONÇALVES, C. A.	2
5736078976141563	Uma Analise Multicasos de Inovacoes em Empresas Familiares Brasileiras e Portuguesas	2018		CADERNO PROFISSIONAL DE ADMINISTRAÇÃO - CPA	22375422	8		1	1	24	['Empresas Familiares', 'Inovação', 'Brasil', 'Portugal', 'Estudo Multicaso']	SANTOS, R. B. M.; SOUZA, E.; GONÇALVES, C. A.; BARBOSA, A. C. Q.	4
5736078976141563	As Cinco Forças Amizade, Contato, Aprendizado, Cooperação e Competição como Campo de Força Estratégica de Redes: um estudo no setor de calçados e bolsas	2015	10.5007/2175-8077.2015v17n42p38	Revista de Ciências da Admistração	21758077	1		2	38		['redes', 'Arranjos produtivos locais', 'Cooperação', 'Competição']	GONÇALVES, CARLOS ALBERTO; LEBARCKY, FERNANDA VITORIA; MUYLDER, CRISTIANA FERNANDES	3
5736078976141563	Contemporary Marketing Management: Under a Brazilian executive perspective	2019		Journal of Marketing Management	23336099	7		1	105	119	['Marketing Strategy', 'Contemporary Management', 'Marketing Dynamics', 'Executives', 'Grounded Theory']	DAMÁZIO, L. F.; SOARES, J. L.; SHIGAKI, H. B.; GONÇALVES, C. A.	4
5736078976141563	A two-stage DEA model to evaluate the efficiency of countries at the Rio 2016 Olympic Games	2019		ECONOMICS BULLETIN	15452921	39		2	1538	1545	[]	RODRIGUES, A. C.; GONÇALVES, C. A.; GONTIJO, T. S.	3
5736078976141563	Inovação em serviço orientada para gestão de resíduos: Estudo de caso em uma prestadora de serviços na região metropolitana de Belo Horizonte	2019		Revista Alcance ? Eletrônica	1983716X	26		1	94	109	['Inovação', 'Responsabilidade social', 'Gestão de Resíduos']	ALVES, E. J.; GONÇALVES, C. A.	2
5736078976141563	Presenteísmo e seus impactos: Um estudo de caso em uma concessionária de energia elétrica brasileira	2019		RGO. REVISTA GESTÃO ORGANIZACIONAL (ONLINE)	19836635	12		1	115	139	['Presenteísmo', 'Produtividade', 'Concessionária energia elétrica']	BIZERRA, S. F. S.; COSTA, D. M.; GONÇALVES, C. A.; REIS NETO, M. T.	4
5736078976141563	Inbound Marketing: Desenvovimento de um Plano de Negocios	2019		Empreendedorismo, Gestão e Negócios	22380515	8		8	9		['Marketing Digital', 'Inbound', 'Empreendedorismo']	SANTIAGO, A. C. C.; MOLAIB, K. A.; SHIGAKI, H. B.; GONÇALVES, C. A.	4
5736078976141563	Between The Fame and Joanne: parallels of Lady Gaga?s career with business strategies in competitive environments	2019		Revista de administração da UFSM	19834659	12		2	384	401	['Competive Advantage', 'Strategy', 'Lady Gaga', 'Brand', 'Positioning']	SIMOES, I. B.; GONÇALVES, C. A.; GONÇALVES, M. A.; SILVA, S. C. D.; MELO, E. S.	5
